City,Latitude,Longitude,Crime_Type,Year,Count
Kozhikode city kasaba,11.2588,75.7804,Molestation,2014,6
Kozhikode city kasaba,11.2588,75.7804,Molestation,2015,5
Kozhikode city kasaba,11.2588,75.7804,Molestation,2016,6
Kozhikode city kasaba,11.2588,75.7804,Molestation,2017,7
Kozhikode city kasaba,11.2588,75.7804,Molestation,2018,7
Kozhikode city kasaba,11.2588,75.7804,Molestation,2019,8
Kozhikode city kasaba,11.2588,75.7804,Molestation,2020,13
Kozhikode city kasaba,11.2588,75.7804,Molestation,2021,1
Kozhikode city kasaba,11.2588,75.7804,Molestation,2022,0
Kozhikode city kasaba,11.2588,75.7804,Murder,2014,0
Kozhikode city kasaba,11.2588,75.7804,Murder,2015,0
Kozhikode city kasaba,11.2588,75.7804,Murder,2016,0
Kozhikode city kasaba,11.2588,75.7804,Murder,2017,0
Kozhikode city kasaba,11.2588,75.7804,Murder,2018,1
Kozhikode city kasaba,11.2588,75.7804,Murder,2019,3
Kozhikode city kasaba,11.2588,75.7804,Murder,2020,0
Kozhikode city kasaba,11.2588,75.7804,Murder,2021,1
Kozhikode city kasaba,11.2588,75.7804,Murder,2022,0
Kozhikode city kasaba,11.2588,75.7804,Kidnapping & abduction,2014,0
Kozhikode city kasaba,11.2588,75.7804,Kidnapping & abduction,2015,0
Kozhikode city kasaba,11.2588,75.7804,Kidnapping & abduction,2016,0
Kozhikode city kasaba,11.2588,75.7804,Kidnapping & abduction,2017,1
Kozhikode city kasaba,11.2588,75.7804,Kidnapping & abduction,2018,3
Kozhikode city kasaba,11.2588,75.7804,Kidnapping & abduction,2019,1
Kozhikode city kasaba,11.2588,75.7804,Kidnapping & abduction,2020,0
Kozhikode city kasaba,11.2588,75.7804,Kidnapping & abduction,2021,0
Kozhikode city kasaba,11.2588,75.7804,Kidnapping & abduction,2022,0
Kozhikode city kasaba,11.2588,75.7804,Molestation,2014,10
Kozhikode city kasaba,11.2588,75.7804,Molestation,2015,21
Kozhikode city kasaba,11.2588,75.7804,Molestation,2016,4
Kozhikode city kasaba,11.2588,75.7804,Molestation,2017,4
Kozhikode city kasaba,11.2588,75.7804,Molestation,2018,9
Kozhikode city kasaba,11.2588,75.7804,Molestation,2019,29
Kozhikode city kasaba,11.2588,75.7804,Molestation,2021,1
Kozhikode city kasaba,11.2588,75.7804,Kidnapping & abduction - of women & girls,2014,0
Kozhikode city kasaba,11.2588,75.7804,Kidnapping & abduction - of women & girls,2015,4
Kozhikode city kasaba,11.2588,75.7804,Kidnapping & abduction - of women & girls,2016,0
Kozhikode city kasaba,11.2588,75.7804,Kidnapping & abduction - of women & girls,2017,1
Kozhikode city kasaba,11.2588,75.7804,Kidnapping & abduction - of women & girls,2018,1
Kozhikode city kasaba,11.2588,75.7804,Kidnapping & abduction - of women & girls,2019,3
Kozhikode city kasaba,11.2588,75.7804,Kidnapping & abduction - of women & girls,2021,0
Kozhikode city kasaba,11.2588,75.7804,Dowry Deaths(304(B) IPC),2014,0
Kozhikode city kasaba,11.2588,75.7804,Dowry Deaths(304(B) IPC),2015,0
Kozhikode city kasaba,11.2588,75.7804,Dowry Deaths(304(B) IPC),2016,0
Kozhikode city kasaba,11.2588,75.7804,Dowry Deaths(304(B) IPC),2017,0
Kozhikode city kasaba,11.2588,75.7804,Dowry Deaths(304(B) IPC),2018,0
Kozhikode city kasaba,11.2588,75.7804,Dowry Deaths(304(B) IPC),2019,0
Kozhikode city kasaba,11.2588,75.7804,Dowry Deaths(304(B) IPC),2021,0
Kozhikode city kasaba,11.2588,75.7804,Attempt to commit murder,2014,1
Kozhikode city kasaba,11.2588,75.7804,Attempt to commit murder,2015,0
Kozhikode city kasaba,11.2588,75.7804,Attempt to commit murder,2016,0
Kozhikode city kasaba,11.2588,75.7804,Attempt to commit murder,2017,1
Kozhikode city kasaba,11.2588,75.7804,Attempt to commit murder,2018,1
Kozhikode city kasaba,11.2588,75.7804,Attempt to commit murder,2019,3
Kozhikode city kasaba,11.2588,75.7804,Attempt to commit murder,2021,0
Kozhikode city kasaba,11.2588,75.7804,Cruelty by husband or relatives,2014,22
Kozhikode city kasaba,11.2588,75.7804,Cruelty by husband or relatives,2015,17
Kozhikode city kasaba,11.2588,75.7804,Cruelty by husband or relatives,2016,15
Kozhikode city kasaba,11.2588,75.7804,Cruelty by husband or relatives,2017,15
Kozhikode city kasaba,11.2588,75.7804,Cruelty by husband or relatives,2018,12
Kozhikode city kasaba,11.2588,75.7804,Cruelty by husband or relatives,2019,12
Kozhikode city kasaba,11.2588,75.7804,Cruelty by husband or relatives,2021,4
Kozhikode city kasaba,11.2588,75.7804,Kidnapping & abduction,2014,0
Kozhikode city kasaba,11.2588,75.7804,Kidnapping & abduction,2015,0
Kozhikode city kasaba,11.2588,75.7804,Kidnapping & abduction,2016,0
Kozhikode city kasaba,11.2588,75.7804,Kidnapping & abduction,2017,1
Kozhikode city kasaba,11.2588,75.7804,Kidnapping & abduction,2018,1
Kozhikode city kasaba,11.2588,75.7804,Kidnapping & abduction,2019,3
Kozhikode city kasaba,11.2588,75.7804,Kidnapping & abduction,2021,0
Kozhikode city kasaba,11.2588,75.7804,Hurt,2014,52
Kozhikode city kasaba,11.2588,75.7804,Hurt,2015,72
Kozhikode city kasaba,11.2588,75.7804,Hurt,2016,27
Kozhikode city kasaba,11.2588,75.7804,Hurt,2017,44
Kozhikode city kasaba,11.2588,75.7804,Hurt,2018,50
Kozhikode city kasaba,11.2588,75.7804,Hurt,2019,59
Kozhikode city kasaba,11.2588,75.7804,Hurt,2021,15
Kozhikode city kasaba,11.2588,75.7804,Murder,2014,1
Kozhikode city kasaba,11.2588,75.7804,Murder,2015,1
Kozhikode city kasaba,11.2588,75.7804,Murder,2016,0
Kozhikode city kasaba,11.2588,75.7804,Murder,2017,1
Kozhikode city kasaba,11.2588,75.7804,Murder,2018,2
Kozhikode city kasaba,11.2588,75.7804,Murder,2019,0
Kozhikode city kasaba,11.2588,75.7804,Murder,2021,0
Kozhikode city kasaba,11.2588,75.7804,Sexual harassment,2014,2
Kozhikode city kasaba,11.2588,75.7804,Sexual harassment,2015,1
Kozhikode city kasaba,11.2588,75.7804,Sexual harassment,2016,2
Kozhikode city kasaba,11.2588,75.7804,Sexual harassment,2017,0
Kozhikode city kasaba,11.2588,75.7804,Sexual harassment,2018,0
Kozhikode city kasaba,11.2588,75.7804,Sexual harassment,2019,0
Kozhikode city kasaba,11.2588,75.7804,Sexual harassment,2021,0
Kozhikode city kasaba,11.2588,75.7804,Rape,2014,2
Kozhikode city kasaba,11.2588,75.7804,Rape,2015,8
Kozhikode city kasaba,11.2588,75.7804,Rape,2016,8
Kozhikode city kasaba,11.2588,75.7804,Rape,2017,8
Kozhikode city kasaba,11.2588,75.7804,Rape,2018,7
Kozhikode city kasaba,11.2588,75.7804,Rape,2019,14
Kozhikode city kasaba,11.2588,75.7804,Rape,2021,2
Kozhikode city town,11.2588,75.7804,Kidnapping & abduction - of women & girls,2014,0
Kozhikode city town,11.2588,75.7804,Kidnapping & abduction - of women & girls,2015,0
Kozhikode city town,11.2588,75.7804,Kidnapping & abduction - of women & girls,2016,0
Kozhikode city town,11.2588,75.7804,Kidnapping & abduction - of women & girls,2017,1
Kozhikode city town,11.2588,75.7804,Kidnapping & abduction - of women & girls,2018,3
Kozhikode city town,11.2588,75.7804,Kidnapping & abduction - of women & girls,2019,2
Kozhikode city town,11.2588,75.7804,Kidnapping & abduction - of women & girls,2020,1
Kozhikode city town,11.2588,75.7804,Kidnapping & abduction - of women & girls,2021,1
Kozhikode city town,11.2588,75.7804,Kidnapping & abduction - of women & girls,2022,0
Kozhikode city town,11.2588,75.7804,Kidnapping & abduction - of women & girls,2023,0
Kozhikode city town,11.2588,75.7804,Murder,2014,3
Kozhikode city town,11.2588,75.7804,Murder,2015,1
Kozhikode city town,11.2588,75.7804,Murder,2016,0
Kozhikode city town,11.2588,75.7804,Murder,2017,1
Kozhikode city town,11.2588,75.7804,Murder,2018,2
Kozhikode city town,11.2588,75.7804,Murder,2019,1
Kozhikode city town,11.2588,75.7804,Murder,2020,0
Kozhikode city town,11.2588,75.7804,Murder,2021,0
Kozhikode city town,11.2588,75.7804,Murder,2022,2
Kozhikode city town,11.2588,75.7804,Murder,2023,0
Kozhikode city town,11.2588,75.7804,Hurt,2014,36
Kozhikode city town,11.2588,75.7804,Hurt,2015,29
Kozhikode city town,11.2588,75.7804,Hurt,2016,24
Kozhikode city town,11.2588,75.7804,Hurt,2017,20
Kozhikode city town,11.2588,75.7804,Hurt,2018,27
Kozhikode city town,11.2588,75.7804,Hurt,2019,36
Kozhikode city town,11.2588,75.7804,Hurt,2020,19
Kozhikode city town,11.2588,75.7804,Hurt,2021,23
Kozhikode city town,11.2588,75.7804,Hurt,2022,28
Kozhikode city town,11.2588,75.7804,Hurt,2023,48
Kozhikode city town,11.2588,75.7804,Kidnapping & abduction,2014,0
Kozhikode city town,11.2588,75.7804,Kidnapping & abduction,2015,1
Kozhikode city town,11.2588,75.7804,Kidnapping & abduction,2016,0
Kozhikode city town,11.2588,75.7804,Kidnapping & abduction,2017,1
Kozhikode city town,11.2588,75.7804,Kidnapping & abduction,2018,3
Kozhikode city town,11.2588,75.7804,Kidnapping & abduction,2019,2
Kozhikode city town,11.2588,75.7804,Kidnapping & abduction,2020,1
Kozhikode city town,11.2588,75.7804,Kidnapping & abduction,2021,5
Kozhikode city town,11.2588,75.7804,Kidnapping & abduction,2022,0
Kozhikode city town,11.2588,75.7804,Kidnapping & abduction,2023,1
Kozhikode city town,11.2588,75.7804,Cruelty by husband or relatives,2014,2
Kozhikode city town,11.2588,75.7804,Cruelty by husband or relatives,2015,1
Kozhikode city town,11.2588,75.7804,Cruelty by husband or relatives,2016,0
Kozhikode city town,11.2588,75.7804,Cruelty by husband or relatives,2017,2
Kozhikode city town,11.2588,75.7804,Cruelty by husband or relatives,2018,1
Kozhikode city town,11.2588,75.7804,Cruelty by husband or relatives,2019,0
Kozhikode city town,11.2588,75.7804,Cruelty by husband or relatives,2020,1
Kozhikode city town,11.2588,75.7804,Cruelty by husband or relatives,2021,0
Kozhikode city town,11.2588,75.7804,Cruelty by husband or relatives,2022,1
Kozhikode city town,11.2588,75.7804,Cruelty by husband or relatives,2023,2
Kozhikode city town,11.2588,75.7804,Rape,2014,4
Kozhikode city town,11.2588,75.7804,Rape,2015,0
Kozhikode city town,11.2588,75.7804,Rape,2016,2
Kozhikode city town,11.2588,75.7804,Rape,2017,3
Kozhikode city town,11.2588,75.7804,Rape,2018,1
Kozhikode city town,11.2588,75.7804,Rape,2019,1
Kozhikode city town,11.2588,75.7804,Rape,2020,3
Kozhikode city town,11.2588,75.7804,Rape,2021,8
Kozhikode city town,11.2588,75.7804,Rape,2022,3
Kozhikode city town,11.2588,75.7804,Rape,2023,3
Kozhikode city town,11.2588,75.7804,Sexual harassment,2014,0
Kozhikode city town,11.2588,75.7804,Sexual harassment,2015,0
Kozhikode city town,11.2588,75.7804,Sexual harassment,2016,0
Kozhikode city town,11.2588,75.7804,Sexual harassment,2017,0
Kozhikode city town,11.2588,75.7804,Sexual harassment,2018,0
Kozhikode city town,11.2588,75.7804,Sexual harassment,2019,0
Kozhikode city town,11.2588,75.7804,Sexual harassment,2020,5
Kozhikode city town,11.2588,75.7804,Sexual harassment,2021,1
Kozhikode city town,11.2588,75.7804,Sexual harassment,2022,7
Kozhikode city town,11.2588,75.7804,Sexual harassment,2023,7
Kozhikode city town,11.2588,75.7804,Molestation,2014,8
Kozhikode city town,11.2588,75.7804,Molestation,2015,0
Kozhikode city town,11.2588,75.7804,Molestation,2016,8
Kozhikode city town,11.2588,75.7804,Molestation,2017,9
Kozhikode city town,11.2588,75.7804,Molestation,2018,14
Kozhikode city town,11.2588,75.7804,Molestation,2019,11
Kozhikode city town,11.2588,75.7804,Molestation,2020,7
Kozhikode city town,11.2588,75.7804,Molestation,2021,2
Kozhikode city town,11.2588,75.7804,Molestation,2022,0
Kozhikode city town,11.2588,75.7804,Molestation,2023,6
Kozhikode city town,11.2588,75.7804,Attempt to commit murder,2014,2
Kozhikode city town,11.2588,75.7804,Attempt to commit murder,2015,9
Kozhikode city town,11.2588,75.7804,Attempt to commit murder,2016,4
Kozhikode city town,11.2588,75.7804,Attempt to commit murder,2017,0
Kozhikode city town,11.2588,75.7804,Attempt to commit murder,2018,1
Kozhikode city town,11.2588,75.7804,Attempt to commit murder,2019,3
Kozhikode city town,11.2588,75.7804,Attempt to commit murder,2020,0
Kozhikode city town,11.2588,75.7804,Attempt to commit murder,2021,0
Kozhikode city town,11.2588,75.7804,Attempt to commit murder,2022,0
Kozhikode city town,11.2588,75.7804,Attempt to commit murder,2023,2
Kozhikode city town,11.2588,75.7804,Dowry Deaths(304(B) IPC),2014,0
Kozhikode city town,11.2588,75.7804,Dowry Deaths(304(B) IPC),2015,0
Kozhikode city town,11.2588,75.7804,Dowry Deaths(304(B) IPC),2016,0
Kozhikode city town,11.2588,75.7804,Dowry Deaths(304(B) IPC),2017,0
Kozhikode city town,11.2588,75.7804,Dowry Deaths(304(B) IPC),2018,0
Kozhikode city town,11.2588,75.7804,Dowry Deaths(304(B) IPC),2019,0
Kozhikode city town,11.2588,75.7804,Dowry Deaths(304(B) IPC),2020,0
Kozhikode city town,11.2588,75.7804,Dowry Deaths(304(B) IPC),2021,0
Kozhikode city town,11.2588,75.7804,Dowry Deaths(304(B) IPC),2022,0
Kozhikode city town,11.2588,75.7804,Dowry Deaths(304(B) IPC),2023,0
Kozhikode city traffic,11.2588,75.7804,Rape,2014,0
Kozhikode city traffic,11.2588,75.7804,Rape,2015,0
Kozhikode city traffic,11.2588,75.7804,Rape,2016,0
Kozhikode city traffic,11.2588,75.7804,Rape,2017,0
Kozhikode city traffic,11.2588,75.7804,Rape,2018,0
Kozhikode city traffic,11.2588,75.7804,Rape,2019,0
Kozhikode city traffic,11.2588,75.7804,Rape,2020,0
Kozhikode city traffic,11.2588,75.7804,Rape,2021,0
Kozhikode city traffic,11.2588,75.7804,Dowry Deaths(304(B) IPC),2014,0
Kozhikode city traffic,11.2588,75.7804,Dowry Deaths(304(B) IPC),2015,0
Kozhikode city traffic,11.2588,75.7804,Dowry Deaths(304(B) IPC),2016,0
Kozhikode city traffic,11.2588,75.7804,Dowry Deaths(304(B) IPC),2017,0
Kozhikode city traffic,11.2588,75.7804,Dowry Deaths(304(B) IPC),2018,0
Kozhikode city traffic,11.2588,75.7804,Dowry Deaths(304(B) IPC),2019,0
Kozhikode city traffic,11.2588,75.7804,Dowry Deaths(304(B) IPC),2020,0
Kozhikode city traffic,11.2588,75.7804,Dowry Deaths(304(B) IPC),2021,0
Kozhikode city traffic,11.2588,75.7804,Hurt,2014,0
Kozhikode city traffic,11.2588,75.7804,Hurt,2015,0
Kozhikode city traffic,11.2588,75.7804,Hurt,2016,0
Kozhikode city traffic,11.2588,75.7804,Hurt,2017,0
Kozhikode city traffic,11.2588,75.7804,Hurt,2018,0
Kozhikode city traffic,11.2588,75.7804,Hurt,2019,0
Kozhikode city traffic,11.2588,75.7804,Hurt,2020,0
Kozhikode city traffic,11.2588,75.7804,Hurt,2021,0
Kozhikode city traffic,11.2588,75.7804,Cruelty by husband or relatives,2014,0
Kozhikode city traffic,11.2588,75.7804,Cruelty by husband or relatives,2015,0
Kozhikode city traffic,11.2588,75.7804,Cruelty by husband or relatives,2016,0
Kozhikode city traffic,11.2588,75.7804,Cruelty by husband or relatives,2017,0
Kozhikode city traffic,11.2588,75.7804,Cruelty by husband or relatives,2018,0
Kozhikode city traffic,11.2588,75.7804,Cruelty by husband or relatives,2019,0
Kozhikode city traffic,11.2588,75.7804,Cruelty by husband or relatives,2020,0
Kozhikode city traffic,11.2588,75.7804,Cruelty by husband or relatives,2021,0
Kozhikode city traffic,11.2588,75.7804,Attempt to commit murder,2014,0
Kozhikode city traffic,11.2588,75.7804,Attempt to commit murder,2015,0
Kozhikode city traffic,11.2588,75.7804,Attempt to commit murder,2016,0
Kozhikode city traffic,11.2588,75.7804,Attempt to commit murder,2017,0
Kozhikode city traffic,11.2588,75.7804,Attempt to commit murder,2018,0
Kozhikode city traffic,11.2588,75.7804,Attempt to commit murder,2019,0
Kozhikode city traffic,11.2588,75.7804,Attempt to commit murder,2020,0
Kozhikode city traffic,11.2588,75.7804,Attempt to commit murder,2021,0
Kozhikode city traffic,11.2588,75.7804,Kidnapping & abduction - of women & girls,2014,0
Kozhikode city traffic,11.2588,75.7804,Kidnapping & abduction - of women & girls,2015,0
Kozhikode city traffic,11.2588,75.7804,Kidnapping & abduction - of women & girls,2016,0
Kozhikode city traffic,11.2588,75.7804,Kidnapping & abduction - of women & girls,2017,0
Kozhikode city traffic,11.2588,75.7804,Kidnapping & abduction - of women & girls,2018,0
Kozhikode city traffic,11.2588,75.7804,Kidnapping & abduction - of women & girls,2019,0
Kozhikode city traffic,11.2588,75.7804,Kidnapping & abduction - of women & girls,2020,0
Kozhikode city traffic,11.2588,75.7804,Kidnapping & abduction - of women & girls,2021,0
Kozhikode city traffic,11.2588,75.7804,Sexual harassment,2014,0
Kozhikode city traffic,11.2588,75.7804,Sexual harassment,2015,0
Kozhikode city traffic,11.2588,75.7804,Sexual harassment,2016,0
Kozhikode city traffic,11.2588,75.7804,Sexual harassment,2017,0
Kozhikode city traffic,11.2588,75.7804,Sexual harassment,2018,0
Kozhikode city traffic,11.2588,75.7804,Sexual harassment,2019,0
Kozhikode city traffic,11.2588,75.7804,Sexual harassment,2020,0
Kozhikode city traffic,11.2588,75.7804,Sexual harassment,2021,0
Kozhikode city traffic,11.2588,75.7804,Murder,2014,0
Kozhikode city traffic,11.2588,75.7804,Murder,2015,0
Kozhikode city traffic,11.2588,75.7804,Murder,2016,0
Kozhikode city traffic,11.2588,75.7804,Murder,2017,0
Kozhikode city traffic,11.2588,75.7804,Murder,2018,0
Kozhikode city traffic,11.2588,75.7804,Murder,2019,0
Kozhikode city traffic,11.2588,75.7804,Murder,2020,0
Kozhikode city traffic,11.2588,75.7804,Murder,2021,0
Kozhikode city traffic,11.2588,75.7804,Kidnapping & abduction,2014,0
Kozhikode city traffic,11.2588,75.7804,Kidnapping & abduction,2015,0
Kozhikode city traffic,11.2588,75.7804,Kidnapping & abduction,2016,0
Kozhikode city traffic,11.2588,75.7804,Kidnapping & abduction,2017,0
Kozhikode city traffic,11.2588,75.7804,Kidnapping & abduction,2018,0
Kozhikode city traffic,11.2588,75.7804,Kidnapping & abduction,2019,0
Kozhikode city traffic,11.2588,75.7804,Kidnapping & abduction,2020,0
Kozhikode city traffic,11.2588,75.7804,Kidnapping & abduction,2021,0
Kozhikode city traffic,11.2588,75.7804,Molestation,2014,0
Kozhikode city traffic,11.2588,75.7804,Molestation,2015,0
Kozhikode city traffic,11.2588,75.7804,Molestation,2016,0
Kozhikode city traffic,11.2588,75.7804,Molestation,2017,0
Kozhikode city traffic,11.2588,75.7804,Molestation,2018,0
Kozhikode city traffic,11.2588,75.7804,Molestation,2019,0
Kozhikode city traffic,11.2588,75.7804,Molestation,2020,0
Kozhikode city traffic,11.2588,75.7804,Molestation,2021,0
Kozhikode city vanitha,11.2588,75.7804,Rape,2014,0
Kozhikode city vanitha,11.2588,75.7804,Rape,2015,0
Kozhikode city vanitha,11.2588,75.7804,Rape,2016,0
Kozhikode city vanitha,11.2588,75.7804,Rape,2017,0
Kozhikode city vanitha,11.2588,75.7804,Rape,2018,0
Kozhikode city vanitha,11.2588,75.7804,Rape,2019,0
Kozhikode city vanitha,11.2588,75.7804,Rape,2020,0
Kozhikode city vanitha,11.2588,75.7804,Rape,2021,1
Kozhikode city vanitha,11.2588,75.7804,Rape,2022,3
Kozhikode city vanitha,11.2588,75.7804,Rape,2023,2
Kozhikode city vanitha,11.2588,75.7804,Rape,2024,0
Kozhikode city vanitha,11.2588,75.7804,Sexual harassment,2014,0
Kozhikode city vanitha,11.2588,75.7804,Sexual harassment,2015,0
Kozhikode city vanitha,11.2588,75.7804,Sexual harassment,2016,0
Kozhikode city vanitha,11.2588,75.7804,Sexual harassment,2017,0
Kozhikode city vanitha,11.2588,75.7804,Sexual harassment,2018,0
Kozhikode city vanitha,11.2588,75.7804,Sexual harassment,2019,0
Kozhikode city vanitha,11.2588,75.7804,Sexual harassment,2020,0
Kozhikode city vanitha,11.2588,75.7804,Sexual harassment,2021,0
Kozhikode city vanitha,11.2588,75.7804,Sexual harassment,2022,0
Kozhikode city vanitha,11.2588,75.7804,Sexual harassment,2023,3
Kozhikode city vanitha,11.2588,75.7804,Sexual harassment,2024,0
Kozhikode city vanitha,11.2588,75.7804,Molestation,2014,0
Kozhikode city vanitha,11.2588,75.7804,Molestation,2015,0
Kozhikode city vanitha,11.2588,75.7804,Molestation,2016,0
Kozhikode city vanitha,11.2588,75.7804,Molestation,2017,0
Kozhikode city vanitha,11.2588,75.7804,Molestation,2018,0
Kozhikode city vanitha,11.2588,75.7804,Molestation,2019,0
Kozhikode city vanitha,11.2588,75.7804,Molestation,2020,0
Kozhikode city vanitha,11.2588,75.7804,Molestation,2021,3
Kozhikode city vanitha,11.2588,75.7804,Molestation,2022,4
Kozhikode city vanitha,11.2588,75.7804,Molestation,2023,2
Kozhikode city vanitha,11.2588,75.7804,Molestation,2024,1
Kozhikode city vanitha,11.2588,75.7804,Attempt to commit murder,2014,0
Kozhikode city vanitha,11.2588,75.7804,Attempt to commit murder,2015,1
Kozhikode city vanitha,11.2588,75.7804,Attempt to commit murder,2016,0
Kozhikode city vanitha,11.2588,75.7804,Attempt to commit murder,2017,0
Kozhikode city vanitha,11.2588,75.7804,Attempt to commit murder,2018,0
Kozhikode city vanitha,11.2588,75.7804,Attempt to commit murder,2019,0
Kozhikode city vanitha,11.2588,75.7804,Attempt to commit murder,2020,0
Kozhikode city vanitha,11.2588,75.7804,Attempt to commit murder,2021,0
Kozhikode city vanitha,11.2588,75.7804,Attempt to commit murder,2022,0
Kozhikode city vanitha,11.2588,75.7804,Attempt to commit murder,2023,0
Kozhikode city vanitha,11.2588,75.7804,Attempt to commit murder,2024,1
Kozhikode city vanitha,11.2588,75.7804,Dowry Deaths(304(B) IPC),2014,0
Kozhikode city vanitha,11.2588,75.7804,Dowry Deaths(304(B) IPC),2015,0
Kozhikode city vanitha,11.2588,75.7804,Dowry Deaths(304(B) IPC),2016,0
Kozhikode city vanitha,11.2588,75.7804,Dowry Deaths(304(B) IPC),2017,0
Kozhikode city vanitha,11.2588,75.7804,Dowry Deaths(304(B) IPC),2018,0
Kozhikode city vanitha,11.2588,75.7804,Dowry Deaths(304(B) IPC),2019,0
Kozhikode city vanitha,11.2588,75.7804,Dowry Deaths(304(B) IPC),2020,0
Kozhikode city vanitha,11.2588,75.7804,Dowry Deaths(304(B) IPC),2021,0
Kozhikode city vanitha,11.2588,75.7804,Dowry Deaths(304(B) IPC),2022,0
Kozhikode city vanitha,11.2588,75.7804,Dowry Deaths(304(B) IPC),2023,0
Kozhikode city vanitha,11.2588,75.7804,Dowry Deaths(304(B) IPC),2024,0
Kozhikode city vanitha,11.2588,75.7804,Kidnapping & abduction - of women & girls,2014,0
Kozhikode city vanitha,11.2588,75.7804,Kidnapping & abduction - of women & girls,2015,0
Kozhikode city vanitha,11.2588,75.7804,Kidnapping & abduction - of women & girls,2016,0
Kozhikode city vanitha,11.2588,75.7804,Kidnapping & abduction - of women & girls,2017,0
Kozhikode city vanitha,11.2588,75.7804,Kidnapping & abduction - of women & girls,2018,0
Kozhikode city vanitha,11.2588,75.7804,Kidnapping & abduction - of women & girls,2019,0
Kozhikode city vanitha,11.2588,75.7804,Kidnapping & abduction - of women & girls,2020,0
Kozhikode city vanitha,11.2588,75.7804,Kidnapping & abduction - of women & girls,2021,0
Kozhikode city vanitha,11.2588,75.7804,Kidnapping & abduction - of women & girls,2022,0
Kozhikode city vanitha,11.2588,75.7804,Kidnapping & abduction - of women & girls,2023,0
Kozhikode city vanitha,11.2588,75.7804,Kidnapping & abduction - of women & girls,2024,0
Kozhikode city vanitha,11.2588,75.7804,Murder,2014,0
Kozhikode city vanitha,11.2588,75.7804,Murder,2015,0
Kozhikode city vanitha,11.2588,75.7804,Murder,2016,0
Kozhikode city vanitha,11.2588,75.7804,Murder,2017,0
Kozhikode city vanitha,11.2588,75.7804,Murder,2018,0
Kozhikode city vanitha,11.2588,75.7804,Murder,2019,0
Kozhikode city vanitha,11.2588,75.7804,Murder,2020,0
Kozhikode city vanitha,11.2588,75.7804,Murder,2021,0
Kozhikode city vanitha,11.2588,75.7804,Murder,2022,0
Kozhikode city vanitha,11.2588,75.7804,Murder,2023,0
Kozhikode city vanitha,11.2588,75.7804,Murder,2024,0
Kozhikode city vanitha,11.2588,75.7804,Hurt,2014,1
Kozhikode city vanitha,11.2588,75.7804,Hurt,2015,3
Kozhikode city vanitha,11.2588,75.7804,Hurt,2016,4
Kozhikode city vanitha,11.2588,75.7804,Hurt,2017,7
Kozhikode city vanitha,11.2588,75.7804,Hurt,2018,1
Kozhikode city vanitha,11.2588,75.7804,Hurt,2019,6
Kozhikode city vanitha,11.2588,75.7804,Hurt,2020,3
Kozhikode city vanitha,11.2588,75.7804,Hurt,2021,2
Kozhikode city vanitha,11.2588,75.7804,Hurt,2022,1
Kozhikode city vanitha,11.2588,75.7804,Hurt,2023,3
Kozhikode city vanitha,11.2588,75.7804,Hurt,2024,2
Kozhikode city vanitha,11.2588,75.7804,Kidnapping & abduction,2014,0
Kozhikode city vanitha,11.2588,75.7804,Kidnapping & abduction,2015,0
Kozhikode city vanitha,11.2588,75.7804,Kidnapping & abduction,2016,0
Kozhikode city vanitha,11.2588,75.7804,Kidnapping & abduction,2017,0
Kozhikode city vanitha,11.2588,75.7804,Kidnapping & abduction,2018,0
Kozhikode city vanitha,11.2588,75.7804,Kidnapping & abduction,2019,0
Kozhikode city vanitha,11.2588,75.7804,Kidnapping & abduction,2020,0
Kozhikode city vanitha,11.2588,75.7804,Kidnapping & abduction,2021,0
Kozhikode city vanitha,11.2588,75.7804,Kidnapping & abduction,2022,0
Kozhikode city vanitha,11.2588,75.7804,Kidnapping & abduction,2023,0
Kozhikode city vanitha,11.2588,75.7804,Kidnapping & abduction,2024,0
Kozhikode city vanitha,11.2588,75.7804,Cruelty by husband or relatives,2014,0
Kozhikode city vanitha,11.2588,75.7804,Cruelty by husband or relatives,2015,0
Kozhikode city vanitha,11.2588,75.7804,Cruelty by husband or relatives,2016,1
Kozhikode city vanitha,11.2588,75.7804,Cruelty by husband or relatives,2017,0
Kozhikode city vanitha,11.2588,75.7804,Cruelty by husband or relatives,2018,0
Kozhikode city vanitha,11.2588,75.7804,Cruelty by husband or relatives,2019,0
Kozhikode city vanitha,11.2588,75.7804,Cruelty by husband or relatives,2020,0
Kozhikode city vanitha,11.2588,75.7804,Cruelty by husband or relatives,2021,8
Kozhikode city vanitha,11.2588,75.7804,Cruelty by husband or relatives,2022,6
Kozhikode city vanitha,11.2588,75.7804,Cruelty by husband or relatives,2023,2
Kozhikode city vanitha,11.2588,75.7804,Cruelty by husband or relatives,2024,0
Kozhikode rainway passport,11.2588,75.7804,Cruelty by husband or relatives,2017,0
Kozhikode rainway passport,11.2588,75.7804,Cruelty by husband or relatives,2018,0
Kozhikode rainway passport,11.2588,75.7804,Cruelty by husband or relatives,2019,0
Kozhikode rainway passport,11.2588,75.7804,Dowry Deaths(304(B) IPC),2017,0
Kozhikode rainway passport,11.2588,75.7804,Dowry Deaths(304(B) IPC),2018,0
Kozhikode rainway passport,11.2588,75.7804,Dowry Deaths(304(B) IPC),2019,0
Kozhikode rainway passport,11.2588,75.7804,Kidnapping & abduction,2017,0
Kozhikode rainway passport,11.2588,75.7804,Kidnapping & abduction,2018,0
